Occurrences,Rank,Lemma,POS,SAMER  Avg,MSA-DA,Class,Syllable Count,MSA-DA Score,Rank Score,Class Score,Compound Score,BAREC Level E1,numeric barec level
857,"1,487",مَفْتُوح,adj,1,D=,Open,2,1,7,2,17,و,6
857,"1,487",تَصَرُّف,noun,1,D=,Open,3,1,7,2,18,و,6
855,"1,492",مِسَاحَة,noun,3,D=,Open,3,1,7,2,34,ل,12
853,"1,493",رَوَى,verb,3,MSA,Open,2,4,7,2,42,ن,14
853,"1,493",رُجُوع,noun,1,D=,Open,2,1,7,2,17,و,6
853,"1,493",ٱِسْتَغْرَب,verb,1,D=,Open,3,1,7,2,18,و,6
852,"1,496",ذَهَبِيّ,adj,1,D~,Open,3,2,7,2,19,ز,7
852,"1,496",إِعْجَاب,noun,3,D=,Open,2,1,7,2,33,ل,12
852,"1,496",عِنَايَة,noun,2,D=,Open,3,1,7,2,26,ي,10
851,"1,499",أَغْلَق,verb,1,MSA,Open,2,4,7,2,20,ز,7
850,"1,500",شَاطِئ,noun,1,D=,Open,2,1,7,2,17,و,6
850,"1,500",مَدّ,verb,1,D=,Open,2,1,7,2,17,و,6
850,"1,500",مَسَافَة,noun,2,D=,Open,3,1,7,2,26,ي,10
848,"1,503",مُرَاقَبَة,noun,2,D=,Open,4,1,7,2,27,ي,10
847,"1,504",رُبُع,noun_quant,2,D=,Closed,2,1,7,1,23,ط,9
846,"1,505",خِيَار,noun,3,D=,Open,2,1,7,2,33,ل,12
846,"1,505",إِلِكْترُونِيّ,adj,2,D=,Open,4,1,7,2,27,ي,10
845,"1,507",أَطْلَع,verb,3,MSA,Open,2,4,7,2,42,ن,14
844,"1,508",سُور,noun,2,D=,Open,1,1,7,2,24,ط,9
844,"1,508",نَائِم,adj,1,D~,Open,2,2,7,2,18,و,6
843,"1,510",أَقْصَى,adj_comp,2,D=,Open,2,1,7,2,25,ط,9
843,"1,510",أَدْخَل,verb,2,D~XP,Open,2,3,7,2,29,ك,11
843,"1,510",ٱِعْتِقَاد,noun,3,D=,Open,3,1,7,2,34,ل,12
843,"1,510",مُطْلَق,adj,4,D=,Open,2,1,7,2,41,م,13
841,"1,514",مَيْل,noun,4,D=,Open,1,1,7,2,40,م,13
840,"1,515",دَهْشَة,noun,2,D=,Open,2,1,7,2,25,ط,9
840,"1,515",تَحْسِين,noun,3,D=,Open,2,1,7,2,33,ل,12
840,"1,515",هَوَى,verb,4,D=,Open,2,1,7,2,41,م,13
839,"1,518",عِصَابَة,noun,2,D=,Open,3,1,7,2,26,ي,10
838,"1,519",بَرْمِيل,noun,1,D=,Open,2,1,7,2,17,و,6
836,"1,520",خُطْبَة,noun,2,D=,Open,2,1,7,2,25,ط,9
836,"1,520",بَاع,verb,1,D=,Open,2,1,7,2,17,و,6
836,"1,520",قِتَال,noun,1,D=,Open,2,1,7,2,17,و,6
836,"1,520",ظَلَام,noun,1,D~,Open,2,2,7,2,18,و,6
835,"1,524",فَنَّان,noun,2,D=,Open,2,1,7,2,25,ط,9
835,"1,524",تَنْفِيذِيّ,adj,3,D=,Open,3,1,7,2,34,ل,12
834,"1,526",جُلُوس,noun,1,MSA,Open,2,4,7,2,20,ز,7
833,"1,527",ظُهُور,noun,3,D~,Open,2,2,7,2,36,ل,12
833,"1,527",خَاصّ,adj,4,D=,Open,2,1,7,2,41,م,13
833,"1,527",بَسِيط,adj,1,D=,Open,2,1,7,2,17,و,6
832,"1,530",رَيْب,noun,4,MSA,Open,1,4,7,2,52,س,15
832,"1,530",صَمْت,noun,2,MSA,Open,1,4,7,2,30,ك,11
832,"1,530",مَهْمَا,pron_rel,3,D=,Closed,2,1,7,1,30,ك,11
832,"1,530",تِلْفِزيُون,noun,1,D=,Open,3,1,7,2,18,و,6
831,"1,534",نَظِير,noun,4,D~,Open,2,2,7,2,45,ن,14
831,"1,534",خُلْق,noun,1,D=,Open,1,1,7,2,16,ه,5
831,"1,534",مُنَافَسَة,noun,2,D=,Open,4,1,7,2,27,ي,10
829,"1,537",صُعُوبَة,noun,2,D=,Open,3,1,7,2,26,ي,10
828,"1,538",سَرَاح,noun,4,MSA,Open,2,4,7,2,53,س,15
827,"1,539",خِبْرَة,noun,3,D=,Open,2,1,7,2,33,ل,12
827,"1,539",تَظَاهَر,verb,3,D~,Open,3,2,7,2,37,م,13
827,"1,539",ٱِسْتِطْلَاع,noun,4,D=,Open,3,1,7,2,42,ن,14
827,"1,539",تَحَرَّك,verb,1,D=,Open,3,1,7,2,18,و,6
825,"1,543",خَفْض,noun,3,MSA,Open,1,4,7,2,41,م,13
825,"1,543",مُنْتَج,noun,4,D=,Open,2,1,7,2,41,م,13
824,"1,545",مَطْلَع,noun,4,MSA,Open,2,4,7,2,53,س,15
824,"1,545",عُمْق,noun,3,D=,Open,1,1,7,2,32,ك,11
824,"1,545",عَبْد,noun,4,D=,Open,1,1,7,2,40,م,13
821,"1,548",طَاعَة,noun,3,D=,Open,2,1,7,2,33,ل,12
820,"1,549",فَجْر,noun,1,D=,Open,1,1,7,2,16,ه,5
820,"1,549",رِيَاضِيّ,adj,1,D=,Open,3,1,7,2,18,و,6
819,"1,551",ٱِتَّصَل,verb,1,D=,Open,3,1,7,2,18,و,6
817,"1,552",نَافِذَة,noun,1,MSA,Open,3,4,7,2,21,ح,8
815,"1,553",بَلْدَة,noun,2,D=,Open,2,1,7,2,25,ط,9
814,"1,554",مَدّ,noun,2,D=,Open,1,1,7,2,24,ط,9
814,"1,554",سَمَاع,noun,2,D=,Open,2,1,7,2,25,ط,9
811,"1,556",تَوْزِيع,noun,2,D=,Open,2,1,7,2,25,ط,9
810,"1,557",تَمَثَّل,verb,3,D=,Open,2,1,7,2,33,ل,12
809,"1,558",هُوِيَّة,noun,4,D=,Open,3,1,7,2,42,ن,14
809,"1,558",مُحَاكَمَة,noun,4,D=,Open,4,1,7,2,43,ن,14
809,"1,558",دَوَاء,noun,1,D~,Open,2,2,7,2,18,و,6
808,"1,561",كَهْرَبَاء,noun,1,D~,Open,3,2,7,2,19,ز,7
807,"1,562",سُمْعَة,noun,3,D=,Open,2,1,7,2,33,ل,12
807,"1,562",فَجْأَة,noun,1,D=,Open,3,1,7,2,18,و,6
807,"1,562",طَيَرَان,noun,2,D=,Open,3,1,7,2,26,ي,10
806,"1,565",صَحَافَة,noun,3,D=,Open,3,1,7,2,34,ل,12
806,"1,565",آلِيَّة,noun,3,MSA,Open,2,4,7,2,42,ن,14
805,"1,567",صِلَة,noun,3,D=,Open,2,1,7,2,33,ل,12
805,"1,567",تَعَادَل,verb,1,D=,Open,3,1,7,2,18,و,6
804,"1,569",تَوَجُّه,noun,3,D=,Open,3,1,7,2,34,ل,12
802,"1,570",بارون,noun_prop,5,D=,Open,2,1,7,2,49,س,15
802,"1,570",عَبَّر,verb,3,D=,Open,3,1,7,2,34,ل,12
802,"1,570",أَطَلّ,verb,3,D~XP,Open,2,3,7,2,39,م,13
802,"1,570",تَلَا,verb,3,MSA,Open,2,4,7,2,42,ن,14
802,"1,570",سُلَّم,noun,1,D=,Open,1,1,7,2,16,ه,5
802,"1,570",مِثَال,noun,1,D~,Open,2,2,7,2,18,و,6
801,"1,576",أَحْسَن,verb,2,D=,Open,2,1,7,2,25,ط,9
801,"1,576",تَجَمُّع,noun,2,D=,Open,3,1,7,2,26,ي,10
800,"1,578",طَائِفَة,noun,4,D=,Open,3,1,7,2,42,ن,14
800,"1,578",ٱِعْتَقَل,verb,2,D=,Open,3,1,7,2,26,ي,10
799,"1,580",فَرّ,verb,3,MSA,Open,2,4,7,2,42,ن,14
799,"1,580",بِطَاقَة,noun,1,D=,Open,3,1,7,2,18,و,6
798,"1,582",ٱِعْتَرَض,verb,3,D=,Open,3,1,7,2,34,ل,12
797,"1,583",تَسْوِيَة,noun,4,MSA,Open,3,4,7,2,54,س,15
797,"1,583",تَحْوِيل,noun,2,D=,Open,2,1,7,2,25,ط,9
796,"1,585",صَرْف,noun,2,D=,Open,1,1,7,2,24,ط,9
796,"1,585",وَصْف,noun,2,D=,Open,1,1,7,2,24,ط,9
796,"1,585",تَعْيِين,noun,4,D=,Open,2,1,7,2,41,م,13
796,"1,585",صَحْرَاء,noun,1,D~,Open,2,2,7,2,18,و,6
795,"1,589",مَشْعَر,noun,5,MSA,Open,2,4,7,2,64,ف,17
794,"1,590",تَعَالَى,verb,1,MSA,Open,3,4,7,2,21,ح,8
794,"1,590",دَرْس,noun,1,D=,Open,1,1,7,2,16,ه,5
794,"1,590",خَفِيف,adj,1,D=,Open,2,1,7,2,17,و,6
792,"1,593",حِذَاء,noun,1,MSA,Open,2,4,7,2,20,ز,7
792,"1,593",تَعْلِيق,noun,2,D=,Open,2,1,7,2,25,ط,9
792,"1,593",أُفُق,noun,3,D=,Open,2,1,7,2,33,ل,12
791,"1,596",هَيْكَل,noun,3,D=,Open,2,1,7,2,33,ل,12
791,"1,596",أَتَاح,verb,3,MSA,Open,3,4,7,2,43,ن,14
791,"1,596",هَزِيمَة,noun,1,D=,Open,3,1,7,2,18,و,6
789,"1,599",مَطْلَب,noun,3,D=,Open,2,1,7,2,33,ل,12
789,"1,599",سِيَادَة,noun,3,D=,Open,3,1,7,2,34,ل,12
789,"1,599",تَاجِر,noun,1,D=,Open,2,1,7,2,17,و,6
788,"1,602",حَيْرَة,noun,2,D=,Open,2,1,7,2,25,ط,9
788,"1,602",أَطْرَق,verb,5,MSA,Open,2,4,7,2,64,ف,17
788,"1,602",سَرّ,verb,3,D=,Open,2,1,7,2,33,ل,12
788,"1,602",شَقَاء,noun,3,D=,Open,2,1,7,2,33,ل,12
788,"1,602",ٱِشْتَدّ,verb,3,D=,Open,3,1,7,2,34,ل,12
788,"1,602",مُسْتَقِلّ,adj,4,D=,Open,3,1,7,2,42,ن,14
788,"1,602",مُساعِد,noun,1,D=,Open,3,1,7,2,18,و,6
788,"1,602",سِيَاحَة,noun,2,D=,Open,3,1,7,2,26,ي,10
787,"1,610",أَخْضَر,adj,1,D=,Open,2,1,7,2,17,و,6
787,"1,610",تَفْجِير,noun,1,D=,Open,2,1,7,2,17,و,6
786,"1,612",كَثْرَة,noun,3,D~,Open,2,2,7,2,36,ل,12
786,"1,612",جُنُون,noun,1,D=,Open,2,1,7,2,17,و,6
785,"1,614",صَامِت,adj,2,D=,Open,2,1,7,2,25,ط,9
785,"1,614",تَحَدِّي,noun,2,D=,Open,3,1,7,2,26,ي,10
784,"1,616",سِفَارَة,noun,3,D=,Open,3,1,7,2,34,ل,12
784,"1,616",غَيَّر,verb,1,D=,Open,3,1,7,2,18,و,6
783,"1,618",أَقْرَب,adj_comp,1,D~,Open,2,2,7,2,18,و,6
782,"1,619",هَاجِس,noun,4,D=,Open,2,1,7,2,41,م,13
781,"1,620",مُمَارَسَة,noun,4,D=,Open,4,1,7,2,43,ن,14
780,"1,621",ٱِطْمَأَنّ,verb,2,D~XP,Open,4,3,7,2,31,ك,11
779,"1,622",تَالِي,adj,3,MSA,Open,2,4,7,2,42,ن,14
778,"1,623",مَلْمَح,noun,5,D=,Open,2,1,7,2,49,س,15
778,"1,623",تِلْمِيذ,noun,1,D~,Open,2,2,7,2,18,و,6
776,"1,625",عَسَا,verb,4,MSA,Open,2,4,8,2,54,س,15
776,"1,625",مِيزَانِيَّة,noun,4,D=,Open,4,1,8,2,44,ن,14
776,"1,625",ٱِخْتِلَاف,noun,2,D=,Open,3,1,8,2,27,ي,10
775,"1,628",نَجَا,verb,1,D=,Open,2,1,8,2,18,و,6
774,"1,629",لَبِس,verb,1,D=,Open,3,1,8,2,19,ز,7
774,"1,629",دَخْل,noun,3,D=,Open,1,1,8,2,33,ل,12
773,"1,631",مُوسِيقَى,noun,1,D=,Open,3,1,8,2,19,ز,7
773,"1,631",ٱِتَّجَه,verb,3,D=,Open,3,1,8,2,35,ل,12
772,"1,633",لَازِم,adj,1,D=,Open,2,1,8,2,18,و,6
772,"1,633",بِيئَة,noun,2,D=,Open,2,1,8,2,26,ي,10
771,"1,635",وَاثِق,adj,2,D~,Open,2,2,8,2,28,ي,10
770,"1,636",زَائِر,noun,2,D~,Open,2,2,8,2,28,ي,10
769,"1,637",جَوْهَر,noun,3,D=,Open,2,1,8,2,34,ل,12
769,"1,637",خَيِّر,adj,3,D=,Open,2,1,8,2,34,ل,12
769,"1,637",ٱِقْتِرَاح,noun,2,D=,Open,3,1,8,2,27,ي,10
768,"1,640",مُنَاسِب,adj,1,D=,Open,3,1,8,2,19,ز,7
767,"1,641",ذَكَّر,verb,2,D~,Open,3,2,8,2,29,ك,11
767,"1,641",صادِر,adj,4,D=,Open,2,1,8,2,42,ن,14
767,"1,641",فَقْر,noun,1,D~,Open,1,2,8,2,18,و,6
767,"1,641",خَدَم,verb,2,D=,Open,3,1,8,2,27,ي,10
766,"1,645",حِكْمَة,noun,2,D=,Open,2,1,8,2,26,ي,10
764,"1,646",مَرْمَى,noun,1,D=,Open,2,1,8,2,18,و,6
762,"1,647",حَاضَر,verb,1,D=,Open,2,1,8,2,18,و,6
760,"1,648",رَحَّب,verb,1,D=,Open,3,1,8,2,19,ز,7
760,"1,648",مَا,part_neg,4,MSA,Closed,2,4,8,1,50,س,15
760,"1,648",مَنْح,noun,4,MSA,Open,1,4,8,2,53,س,15
760,"1,648",إِقْرَار,noun,5,MSA,Open,2,4,8,2,65,ف,17
760,"1,648",مَيْدَان,noun,3,D=,Open,2,1,8,2,34,ل,12
759,"1,653",بِنْيَة,noun,4,D=,Open,2,1,8,2,42,ن,14
759,"1,653",عَذَاب,noun,2,D~,Open,2,2,8,2,28,ي,10
758,"1,655",قَادِم,adj,2,MSA,Open,2,4,8,2,32,ك,11
758,"1,655",دَيْن,noun,3,D=,Open,1,1,8,2,33,ل,12
758,"1,655",حَقّ,adj,2,D~,Open,1,2,8,2,27,ي,10
757,"1,658",عَثَر,verb,2,MSA,Open,3,4,8,2,33,ل,12
757,"1,658",عَرَبَة,noun,2,D=,Open,3,1,8,2,27,ي,10
757,"1,658",قَاتِل,noun,2,D~,Open,2,2,8,2,28,ي,10
756,"1,661",تَأَمَّل,verb,3,D=,Open,2,1,8,2,34,ل,12
755,"1,662",فُؤَاد,noun_prop,3,MSA,Open,2,4,8,2,43,ن,14
755,"1,662",ضَحْك,noun,1,D=,Open,1,1,8,2,17,و,6
755,"1,662",ٱِقْتَرَح,verb,2,D=,Open,3,1,8,2,27,ي,10
752,"1,665",مُسْتَثْمِر,noun,4,D~,Open,3,2,8,2,47,ن,14
752,"1,665",عَاشِر,adj_num,1,D=,Closed,2,1,8,1,17,و,6
750,"1,667",خَلَق,verb,1,D~,Open,3,2,8,2,20,ز,7
749,"1,668",جَوْدَة,noun,3,D=,Open,2,1,8,2,34,ل,12
749,"1,668",خِيَانَة,noun,3,D=,Open,3,1,8,2,35,ل,12
749,"1,668",طَبَقَة,noun,3,D~,Open,3,2,8,2,38,م,13
748,"1,671",تَقْلِيدِيّ,adj,3,D=,Open,3,1,8,2,35,ل,12
748,"1,671",رُكْن,noun,4,D=,Open,1,1,8,2,41,م,13
748,"1,671",حَان,verb,3,MSA,Open,2,4,8,2,43,ن,14
748,"1,671",لَا,interj,1,D=,Closed,1,1,8,1,16,ه,5
747,"1,675",حَيَوَان,noun,1,D=,Open,3,1,8,2,19,ز,7
747,"1,675",خَمْسُون,noun_num,1,D=,Closed,3,1,8,1,18,و,6
747,"1,675",مُقَارَنَة,noun,2,D=,Open,4,1,8,2,28,ي,10
744,"1,678",عَشَاء,noun,1,D~,Open,2,2,8,2,19,ز,7
744,"1,678",بِعْثَة,noun,4,D~,Open,2,2,8,2,46,ن,14
743,"1,680",مُخْرِج,noun,3,D=,Open,2,1,8,2,34,ل,12
742,"1,681",رَجَاء,noun,4,D=,Open,2,1,8,2,42,ن,14
740,"1,682",قُنْبُلَة,noun,1,D=,Open,3,1,8,2,19,ز,7
740,"1,682",نَاطِق,noun,4,MSA,Open,2,4,8,2,54,س,15
739,"1,684",مَسْرَح,noun,1,D=,Open,2,1,8,2,18,و,6
737,"1,685",تَنْسِيق,noun,3,D=,Open,2,1,8,2,34,ل,12
737,"1,685",ٱِكْتَفَى,verb,4,D=,Open,3,1,8,2,43,ن,14
737,"1,685",حِصَان,noun,1,D=,Open,2,1,8,2,18,و,6
736,"1,688",حِصَار,noun,3,D=,Open,2,1,8,2,34,ل,12
736,"1,688",مَدَنِيّ,noun,3,D=,Open,3,1,8,2,35,ل,12
736,"1,688",سَكَت,verb,1,D=,Open,2,1,8,2,18,و,6
734,"1,691",ٱِنْتَبَه,verb,1,D=,Open,3,1,8,2,19,ز,7
734,"1,691",حَظِي,verb,4,MSA,Open,3,4,8,2,55,ع,16
734,"1,691",رِفْقَة,noun,3,D~,Open,2,2,8,2,37,م,13
734,"1,691",حَبْل,noun,1,D=,Open,1,1,8,2,17,و,6
734,"1,691",ٱِهْتَمّ,verb,1,D=,Open,2,1,8,2,18,و,6
733,"1,696",حَمْل,noun,2,D=,Open,1,1,8,2,25,ط,9
733,"1,696",عِرْق,noun,5,MSA,Open,1,4,8,2,64,ف,17
733,"1,696",شَكّ,verb,3,D=,Open,2,1,8,2,34,ل,12
733,"1,696",صَنَع,verb,3,MSA,Open,1,4,8,2,42,ن,14
733,"1,696",مَسِيرَة,noun,4,D=,Open,3,1,8,2,43,ن,14
733,"1,696",جِسْر,noun,1,D=,Open,1,1,8,2,17,و,6
732,"1,702",ٱِلْتَفّ,verb,3,D=,Open,3,1,8,2,35,ل,12
731,"1,703",تَنَهَّد,verb,3,D=,Open,2,1,8,2,34,ل,12
731,"1,703",أَكْثَرِيَّة,noun,3,D=,Open,4,1,8,2,36,ل,12
730,"1,705",قَبِيلَة,noun,3,D=,Open,3,1,8,2,35,ل,12
729,"1,706",ٱِنْخِفَاض,noun,2,MSA,Open,3,4,8,2,33,ل,12
729,"1,706",عَامِل,noun,3,D=,Open,2,1,8,2,34,ل,12
729,"1,706",قَرْض,noun,4,D=,Open,1,1,8,2,41,م,13
729,"1,706",خَال,noun,2,D=,Open,2,1,8,2,26,ي,10
726,"1,710",ذَكَاء,noun,1,D~,Open,2,2,8,2,19,ز,7
726,"1,710",مِقْدَار,noun,3,D~,Open,2,2,8,2,37,م,13
726,"1,710",شَرْعِيّ,adj,4,D=,Open,2,1,8,2,42,ن,14
726,"1,710",إِيجَاد,noun,3,MSA,Open,2,4,8,2,43,ن,14
725,"1,714",مَصْرَف,noun,3,D=,Open,2,1,8,2,34,ل,12
725,"1,714",مُحَدَّد,adj,4,D=,Open,3,1,8,2,43,ن,14
725,"1,714",مُجَاوِر,adj,3,MSA,Open,3,4,8,2,44,ن,14
725,"1,714",أَجْمَل,adj_comp,1,D=,Open,2,1,8,2,18,و,6
724,"1,718",تَغَيَّر,verb,1,D=,Open,3,1,8,2,19,ز,7
723,"1,719",تَمْثِيل,noun,1,D~,Open,2,2,8,2,19,ز,7
723,"1,719",خَائِن,noun,3,D~,Open,2,2,8,2,37,م,13
723,"1,719",صَخْر,noun,1,D=,Open,1,1,8,2,17,و,6
723,"1,719",لَحْم,noun,1,D=,Open,1,1,8,2,17,و,6
722,"1,723",حَمَّل,verb,3,D=,Open,3,1,8,2,35,ل,12
721,"1,724",خَاف,verb,1,MSA,Open,3,4,8,2,22,ح,8
721,"1,724",أَذِن,verb,1,D~,Open,3,2,8,2,20,ز,7
721,"1,724",بُرْهَة,noun,3,MSA,Open,2,4,8,2,43,ن,14
721,"1,724",شَرَاب,noun,1,D=,Open,2,1,8,2,18,و,6
719,"1,728",رَحِم,verb,3,D=,Open,3,1,8,2,35,ل,12
719,"1,728",مُوَحَّد,adj,3,D=,Open,3,1,8,2,35,ل,12
719,"1,728",مُتَعَلِّق,adj,3,D~,Open,4,2,8,2,39,م,13
718,"1,731",حِرْص,noun,3,D=,Open,1,1,8,2,33,ل,12
718,"1,731",إِصْبَع,noun,1,D=,Open,2,1,8,2,18,و,6
717,"1,733",غَيْظ,noun,3,D~,Open,1,2,8,2,36,ل,12
717,"1,733",أَطْلَع,verb,4,D=,Open,2,1,8,2,42,ن,14
717,"1,733",سَطْح,noun,1,D=,Open,1,1,8,2,17,و,6
717,"1,733",حَفْلَة,noun,1,D=,Open,2,1,8,2,18,و,6
716,"1,737",جَنَّة,noun,1,D=,Open,2,1,8,2,18,و,6
715,"1,738",مَصِير,noun,3,D=,Open,2,1,8,2,34,ل,12
715,"1,738",ٱِنْتِشَار,noun,2,D=,Open,3,1,8,2,27,ي,10
715,"1,738",جَلَالَة,noun,2,D=,Open,3,1,8,2,27,ي,10
714,"1,741",عَوْن,noun,3,D=,Open,1,1,8,2,33,ل,12
714,"1,741",صَادِق,noun_prop,1,D=,Open,2,1,8,2,18,و,6
712,"1,743",مَلَأ,verb,2,D~XP,Open,2,3,8,2,30,ك,11
711,"1,744",حَسَن,adj,1,MSA,Open,2,4,8,2,21,ح,8
711,"1,744",نُفُوذ,noun,4,D=,Open,2,1,8,2,42,ن,14
710,"1,746",بَرّ,noun,1,D=,Open,1,1,8,2,17,و,6
708,"1,747",مُضِيف,noun,2,D=,Open,2,1,8,2,26,ي,10
707,"1,748",أَبِيّ,adj,4,MSA,Open,2,4,8,2,54,س,15
707,"1,748",ٱِنْسِحَاب,noun,3,D=,Open,3,1,8,2,35,ل,12
707,"1,748",حَفْل,noun,1,D=,Open,1,1,8,2,17,و,6
706,"1,751",ٱِحْتَلّ,verb,3,D=,Open,2,1,8,2,34,ل,12
705,"1,752",مُبَاشَرَة,noun,3,D=,Open,4,1,8,2,36,ل,12
705,"1,752",مَوْرِد,noun,4,D=,Open,2,1,8,2,42,ن,14
705,"1,752",أَبَى,verb,3,MSA,Open,2,4,8,2,43,ن,14
703,"1,755",طَالَمَا,conj_sub,1,MSA,Closed,3,4,8,1,21,ح,8
703,"1,755",تَوْجِيه,noun,3,D=,Open,2,1,8,2,34,ل,12
703,"1,755",لِبَاس,noun,2,D=,Open,2,1,8,2,26,ي,10
702,"1,758",تَنَاوُل,noun,1,MSA,Open,3,4,8,2,22,ح,8
702,"1,758",مَرّ,noun,3,D=,Open,1,1,8,2,33,ل,12
702,"1,758",شُغْل,noun,1,D=,Open,1,1,8,2,17,و,6
698,"1,761",حَرْف,noun,1,D=,Open,1,1,8,2,17,و,6
697,"1,762",مَجْد,noun,3,D=,Open,1,1,8,2,33,ل,12
697,"1,762",إِعْدَام,noun,3,D=,Open,2,1,8,2,34,ل,12
697,"1,762",هَدِيَّة,noun,1,D=,Open,2,1,8,2,18,و,6
696,"1,765",أَمَانَة,noun,1,D=,Open,3,1,8,2,19,ز,7
696,"1,765",مُذَكِّرَة,noun,2,D~,Open,4,2,8,2,30,ك,11
696,"1,765",فَات,verb,3,D=,Open,2,1,8,2,34,ل,12
695,"1,768",نَاصِر,noun,3,D=,Open,2,1,8,2,34,ل,12
694,"1,769",مِصْبَاح,noun,1,MSA,Open,2,4,8,2,21,ح,8
694,"1,769",وَثِق,verb,2,D~,Open,3,2,8,2,29,ك,11
694,"1,769",هَبّ,verb,4,D=,Open,1,1,8,2,41,م,13
694,"1,769",جَدَل,noun,4,D=,Open,2,1,8,2,42,ن,14
694,"1,769",ٱِنْتِقَاد,noun,4,D=,Open,3,1,8,2,43,ن,14
693,"1,774",ٱِنْقَطَع,verb,2,D~,Open,3,2,8,2,29,ك,11
692,"1,775",ٱِمْتَدّ,verb,3,D=,Open,3,1,8,2,35,ل,12
692,"1,775",ٱِسْتِقَالَة,noun,4,D=,Open,4,1,8,2,44,ن,14
692,"1,775",مَصْنَع,noun,2,D=,Open,2,1,8,2,26,ي,10
691,"1,778",أَيَّد,verb,3,D=,Open,3,1,8,2,35,ل,12
690,"1,779",سَجِين,noun,1,D=,Open,2,1,8,2,18,و,6
688,"1,780",مُسْتَعِدّ,adj,1,D=,Open,3,1,8,2,19,ز,7
688,"1,780",بِتْرُول,noun,3,D=,Open,2,1,8,2,34,ل,12
688,"1,780",لَذَّة,noun,3,D~,Open,2,2,8,2,37,م,13
688,"1,780",مُضْطَرِب,adj,4,D=,Open,3,1,8,2,43,ن,14
686,"1,784",مَحَبَّة,noun,1,D=,Open,3,1,8,2,19,ز,7
686,"1,784",وِجْهَة,noun,3,D=,Open,2,1,8,2,34,ل,12
686,"1,784",شَوْط,noun,1,D=,Open,1,1,8,2,17,و,6
686,"1,784",ضَمِير,noun,2,D=,Open,2,1,8,2,26,ي,10
685,"1,788",حِينَئِذٍ,adv,4,MSA,Closed,4,4,8,1,52,س,15
685,"1,788",فِتْنَة,noun,4,D=,Open,2,1,8,2,42,ن,14
685,"1,788",مَوْكِب,noun,4,D=,Open,2,1,8,2,42,ن,14
685,"1,788",بَنَى,verb,1,D=,Open,2,1,8,2,18,و,6
684,"1,792",مُبَكِّر,adj,1,D=,Open,3,1,8,2,19,ز,7
684,"1,792",تامّ,adj,3,MSA,Open,1,4,8,2,42,ن,14
684,"1,792",مُعَامَلَة,noun,2,D=,Open,4,1,8,2,28,ي,10
683,"1,795",جَسَد,noun,1,MSA,Open,2,4,8,2,21,ح,8
683,"1,795",جَرِيدَة,noun,1,D=,Open,3,1,8,2,19,ز,7
683,"1,795",مَسْعَى,noun,4,MSA,Open,2,4,8,2,54,س,15
683,"1,795",وَلِيّ,noun,4,D=,Open,2,1,8,2,42,ن,14
682,"1,799",هَادِئ,adj,1,D~,Open,2,2,8,2,19,ز,7
682,"1,799",أَوَان,noun,3,D=,Open,2,1,8,2,34,ل,12
682,"1,799",دَعْوَى,noun,4,D=,Open,2,1,8,2,42,ن,14
682,"1,799",مِعْيَار,noun,4,D=,Open,2,1,8,2,42,ن,14
682,"1,799",تِسْع,noun_num,1,D=,Closed,1,1,8,1,16,ه,5
682,"1,799",أَخْطَأ,verb,1,D=,Open,2,1,8,2,18,و,6
681,"1,805",ٱِرْتَدَى,verb,2,MSA,Open,3,4,8,2,33,ل,12
681,"1,805",ٱِسْتَقَرّ,verb,3,D=,Open,3,1,8,2,35,ل,12
681,"1,805",تَوَتُّر,noun,2,D=,Open,3,1,8,2,27,ي,10
680,"1,808",شَقِيق,noun,1,D=,Open,2,1,8,2,18,و,6
680,"1,808",صَبِيّ,noun,1,D=,Open,2,1,8,2,18,و,6
678,"1,810",عَلَامَة,noun,1,D=,Open,3,1,8,2,19,ز,7
678,"1,810",سَار,verb,5,MSA,Open,2,4,8,2,65,ف,17
678,"1,810",جَمِيل,noun,1,D=,Open,2,1,8,2,18,و,6
677,"1,813",ٱِنْطِلَاق,noun,4,D=,Open,3,1,8,2,43,ن,14
676,"1,814",نَفَقَة,noun,4,D~,Open,3,2,8,2,47,ن,14
676,"1,814",جَرِيح,noun,2,D=,Open,2,1,8,2,26,ي,10
675,"1,816",غِنَاء,noun,1,D~,Open,2,2,8,2,19,ز,7
674,"1,817",مُدَافِع,noun,1,D=,Open,3,1,8,2,19,ز,7
674,"1,817",مُقَرَّر,adj,3,D=,Open,3,1,8,2,35,ل,12
674,"1,817",رَاكِب,noun,1,D=,Open,2,1,8,2,18,و,6
674,"1,817",حَرَس,noun,2,D=,Open,2,1,8,2,26,ي,10
673,"1,821",ضَرُورِيّ,adj,1,D=,Open,3,1,8,2,19,ز,7
673,"1,821",جَبِين,noun,1,D=,Open,2,1,8,2,18,و,6
672,"1,823",سَار,verb,3,D=,Open,1,1,8,2,33,ل,12
672,"1,823",صَيْف,noun,1,D=,Open,1,1,8,2,17,و,6
671,"1,825",بَيْنِيّ,adj,4,MSA,Open,2,4,8,2,54,س,15
671,"1,825",كَرَامَة,noun,3,D=,Open,3,1,8,2,35,ل,12
671,"1,825",مَرِيض,noun,2,D=,Open,2,1,8,2,26,ي,10
670,"1,828",ٱِحْتِجاب,noun,5,MSA,Open,3,4,8,2,66,ف,17
